sentence_en,sentence_es_googletranslate,label
"`` The bond gathered subscriptions from some 400 investors and the issued amount can be considered substantial taking into account the main target group -- retail investors , '' Citycon CFO Eero Sihvonen said .","""El bono reunió suscripciones de unos 400 inversores y el monto emitido puede considerarse sustancial teniendo en cuenta el principal grupo objetivo: los inversores minoristas"", dijo el director financiero de Citycon, Eero Sihvonen.",1
"`` Tom Doring has a long and successful career in the drives business , and he knows the American market .",« Tom Doring tiene una larga y exitosa carrera en el negocio de las unidades y conoce el mercado estadounidense.,1
"`` The Intel Atom processor has had tremendous success in the marketplace since its launch over 2 years ago , '' said Pankaj Kedia , director of global ecosystem programs for Intel Corp. 's Ultra Mobility Group .","""El procesador Intel Atom ha tenido un éxito tremendo en el mercado desde su lanzamiento hace más de dos años"", dijo Pankaj Kedia, director de programas de ecosistema global del Ultra Mobility Group de Intel Corp.",2
"`` We have significant experience in smartphone functionality , in the development of mobile Internet services , and in uniting the two into a smooth user experience .","""Tenemos una experiencia significativa en la funcionalidad de los teléfonos inteligentes, en el desarrollo de servicios de Internet móvil y en unir ambos en una experiencia de usuario fluida"".",2
`` With this new version it is very important for us to introduce a BIM process that is based on the detailed building information model .,«Con esta nueva versión es muy importante para nosotros introducir un proceso BIM que se basa en el modelo de información de construcción detallado.,1
18:30 Dinner The conference program can also be viewed as a live audio webcast through the internet pages at www.citycon.com .,18:30 Cena El programa de la conferencia también se podrá ver como transmisión de audio en vivo a través de las páginas de Internet www.citycon.com .,1
"3G data subscribers are also helping to maintain these growth levels , since data-only subscriptions push for more multiple SIM ownership .","Los suscriptores de datos 3G también están ayudando a mantener estos niveles de crecimiento, ya que las suscripciones de sólo datos impulsan la propiedad de más tarjetas SIM múltiples.",1
A CUT ABOVE Bring the outdoors in with these birch-branch coasters .,UN CORTE SUPERIOR Traiga el aire libre al interior con estos posavasos hechos de ramas de abedul.,1
6 October 2010 - Finnish paints and coatings company Tikkurila Oyj HEL : TIK1V announced today the launch of Tikkurila ProHouse method for protection of wooden surfaces via treatment with Ultra Pro waterborne products .,6 de octubre de 2010 - La empresa finlandesa de pinturas y revestimientos Tikkurila Oyj HEL: TIK1V anunció hoy el lanzamiento del método Tikkurila ProHouse para la protección de superficies de madera mediante el tratamiento con productos a base de agua Ultra Pro.,1
"A downloadable instruction sheet , instructional video , and project ideas for the award-winning Everywhere Punch TM Window System can be found at www.fiskars.com .","Puede encontrar una hoja de instrucciones descargable, un video instructivo e ideas de proyectos para el galardonado sistema de ventanas Everywhere Punch TM en www.fiskars.com.",1
A new Kveyt light variety of Suomalainen Pekoni marketed under the Atria brand name is now available to consumers in Finland .,Una nueva variedad Kveyt light de Suomalainen Pekoni comercializada bajo la marca Atria ya está disponible para los consumidores en Finlandia.,2
A PLUMBING business has announced it is sponsoring a professional darts player .,Una empresa de FONTANERÍA ha anunciado que patrocinará a un jugador profesional de dardos.,1
A realignment of interests in the sector is clearly under way .,Está claro que está en marcha un reajuste de intereses en el sector.,2
"A. Le Coq Special was developed for the bicentenary of the company and the trade mark , the brewer said .","A. Le Coq Special fue desarrollado con motivo del bicentenario de la empresa y de la marca, indicó la cervecera.",1
Estimations indicate that even up to 170 different tablet computers or reading devices will be available in 2011 .,Se estima que en 2011 estarán disponibles en el mercado hasta 170 tablets y dispositivos de lectura distintos.,1
"Finnish construction company YIT Corporation is planning to build about 200 high-quality holiday homes near the Tahko ski and spa resort , in Finland .","La constructora finlandesa YIT Corporation planea construir alrededor de 200 casas de vacaciones de alta calidad cerca de la estación de esquí y spa de Tahko, en Finlandia.",2
"After piloting , the instrument will be further developed according to the experiences gained .","Después de la prueba piloto, el instrumento se seguirá perfeccionando según la experiencia adquirida.",1
"And when it has lifted the veil on the various types of customer for which it designs its phones , the result is social stereotyping taken to a fine art .","Y cuando ha levantado el velo sobre los distintos tipos de clientes para los que diseña sus teléfonos, el resultado es un estereotipo social llevado a la categoría de arte.",1
Another noticeable thing is that the search for Tata and Airtel brands was mostly related to ` broadband connections ' .,"Otra cosa destacable es que la búsqueda de las marcas Tata y Airtel estaba relacionada en su mayoría con ""conexiones de banda ancha"".",1
As an overall effect of the above-mentioned measures Glaston will recognize non-recurring expenses of EUR 12 million in the fourth quarter of 2008 .,"Como efecto global de las medidas mencionadas anteriormente, Glaston reconocerá gastos no recurrentes de 12 millones de euros en el cuarto trimestre de 2008.",1
Aspo has also investigated the sales opportunities of Kaukomarkkinat 's electronics business .,Aspo también ha investigado las oportunidades de venta del negocio de electrónica de Kaukomarkkinat.,1
"At a press conference , Lattelecom board chairman Nils Melngailis explained that Blackstone had been chosen for its experience in the IT sector as well as its financial strength .","En una conferencia de prensa, el presidente de la junta directiva de Lattelecom, Nils Melngailis, explicó que Blackstone había sido elegido por su experiencia en el sector de TI, así como por su solidez financiera.",2
"At the beginning of the subscription period on May 2 , 2006 the share subscription price under B option right is EUR 10.22 per share .","Al inicio del período de suscripción el 2 de mayo de 2006, el precio de suscripción de acciones con derecho de opción B es de 10,22 EUR por acción.",1
