id,text,target,target_sentiment,companies_sentiment,consumers_sentiment
792126.0,Las mejores operaciones con divisas en verano,operaciones,positive,positive,positive
797195.0,El Gobierno amplía a 1.000 millones de capitalización el techo para las cotizadas en BME Growth,Gobierno,positive,positive,positive
829328.0,Estrella Galicia sale de nuevo en ayuda de la hostelería,Estrella Galicia,positive,positive,positive
970842.0,"Trea AM ve oportunidades de inversión en Mapfre, Indra, FCC, Gestamp y Alantra",Trea AM,positive,positive,neutral
982995.0,Economía/OPA.- El Supremo resolverá el próximo día 20 sobre las medidas cautelares pedidas por Endesa para frenar la OPA,Endesa,positive,positive,neutral
992961.0,Las franquicias con una inversión media tienen un club de mecenas,franquicias,positive,positive,neutral
992967.0,Una delegación de empresas catalanas buscará nuevas alianzas comerciales en Chile,delegación de empresas catalanas,positive,positive,neutral
1005726.0,España inaugura las subastas de julio con una emisión de bonos y obligaciones,España,positive,positive,positive
1029842.0,"Bear Stearns eleva Telefónica y Móviles hasta ""sobreponderar""",Bear Stearns,positive,positive,neutral
1084934.0,"Los extranjeros copan el 15,4% de las compras de pisos",extranjeros,positive,neutral,neutral
1093877.0,Fondos que suben más de un 100%,Fondos,positive,positive,positive
1099089.0,"Citadel aumenta su participación en Dia hasta el 1,362%",Citadel,positive,positive,neutral
1113117.0,Fundación Repsol lanza la 10ª convocatoria de su acelerador de 'startups' de energía,Fundación Repsol,positive,positive,neutral
1131249.0,EDP Renováveis vende unos activos eólicos en Portugal a China Three Gorges por 242 millones,EDP Renováveis,positive,positive,neutral
1133839.0,"La selección del consejo, clave para mejorar el gobierno corporativo",selección del consejo,positive,neutral,neutral
1191723.0,La familia Entrecanales reorganiza su participación en el capital de Acciona,familia Entrecanales,positive,neutral,neutral
1257471.0,BBVA unificará su marca en todo el mundo para crecer en servicios digitales,BBVA,positive,positive,neutral
1301965.0,Mercadona logra líneas de liquidez de 2.100 millones para pagar a proveedores,Mercadona,positive,positive,positive
1493154.0,Un ex directivo de General Motors recomienda a Apple que no desarrolle un coche,ex directivo de General Motors,positive,neutral,neutral
1494880.0,HolaMOBI adquiere Movilredpublic y abre la puerta a nuevas compras,HolaMOBI,positive,positive,neutral
1564658.0,BeMate como primera respuesta del negocio 'tradicional' a los 'colaborativos',BeMate,positive,positive,neutral
1577887.0,La Feria del Mueble cierra con una asistencia de 25.000 personas,Feria del Mueble,positive,positive,positive
1580435.0,"GE califica de ""positiva"" la reunión con Hollande sobre Alstom",GE,positive,positive,neutral
1599621.0,"Ana Botín garantiza su ""máximo esfuerzo"" para mantener la trayectoria de éxito de Santander",Ana Botín,positive,positive,neutral
1609319.0,EY y KPMG competirán con PwC por la auditoría de la OPV de Aena,EY,positive,positive,neutral
1611098.0,La Generalitat gestionará los terrenos de BCN World mientras se concretan inversores,Generalitat,positive,neutral,neutral
1680254.0,Airbus vende 50 aviones a una filial de Bank of China por 3.000 millones,Airbus,positive,positive,neutral
1701936.0,S&P retira su consejo de 'vender' BBVA,S&P,positive,neutral,neutral
1703867.0,La CNMV autoriza la opa de exclusión de bolsa de Vueling,CNMV,positive,negative,neutral
1717568.0,Chile espera inversiones ligadas a la astronomía por valor de 3.000 millones dólares,Chile,positive,positive,positive
1810827.0,La AEB defiende la solvencia de los bancos,AEB,positive,positive,neutral
1835845.0,Fitch 'limita' el contagio de la crisis de deuda en las empresas españolas,Fitch,negative,negative,negative
1841220.0,JC Flowers y otros inversores pujarán por CAM sólo si la sanea antes el Frob,JC Flowers,positive,positive,neutral
1851585.0,La Caixa lidera un crédito de 280 millones para Hutchison en el Puerto,Caixa,positive,positive,neutral
1853840.0,Unicaja negocia con inversor la venta de un 20% del grupo,Unicaja,positive,positive,neutral
1876575.0,Reunión de la Fed: tipos estables y un discurso prudente con una pizca de optimismo,Fed,positive,positive,positive
1880930.0,Santander ofrece 4.000 millones en créditos para pymes al 5%,Santander,positive,positive,positive
1884302.0,Las concesiones disparan el beneficio de OHL,OHL,positive,positive,neutral
1885409.0,Goirigolzarri tiene unos 40.000 euros invertidos en Bankia,Goirigolzarri,positive,positive,neutral
1891011.0,Adif licita su contrato de suministro eléctrico por 215 millones,Adif,positive,positive,neutral
3021181.0,El crédito a las empresas repunta: seguirán demandando financiación tras el verano,crédito,negative,negative,negative
3171179.0,Caixa Laietana admite estar hablando de fusiones con todas las entidades,fusiones,positive,positive,neutral
3172543.0,Recursos para desarrollar el potencial digital de tu pyme,pyme,positive,positive,positive
3229122.0,BMW y Mercedes buscarían una alianza frente a la crisis,BMW,positive,positive,neutral
3332046.0,La CNMV aprobará en breve la opa de Atlantia sobre Abertis,opa,positive,positive,neutral
3414623.0,Teip: la nueva FinTech que llega al mercado salvadoreño,Teip,positive,positive,neutral
3414758.0,La locura por el running relanza la venta de deportivas españolas,running,positive,positive,positive
3417685.0,La Cámara de Comercio de Sevilla redobla su esfuerzo en el Área Internacional para ayudar a las empresas,Cámara de Comercio de Sevilla,positive,positive,positive
3421789.0,Más dinero proveniente del BEI junto a entidades financieras españolas,BEI,positive,positive,neutral
3527056.0,"Santander, ACS, Enagás, Aedas y Prosegur, en la lista de acciones 'value' de Goldman Sachs","Santander, ACS, Enagás, Aedas y Prosegur,",positive,positive,neutral
3544603.0,"30 Promesas 2020 | Soluciones Kenko, gadgets mexicanos para la industria de salud",Kenko,positive,positive,positive
3741166.0,"El servicio de coche por suscripción, un nuevo aliado para los concesionarios",coche por suscripción,positive,positive,neutral
3767499.0,La importancia de un plan estratégico en la 4ª revolución industrial,plan estratégico,positive,positive,neutral
3793941.0,España trabaja en privado para promocionar un fondo de recuperación para Latam,fondo de recuperación,positive,positive,neutral
56575.0,"Recuperación e inflación, protagonistas de este semestre en los fondos",Recuperación,positive,positive,positive
56682.0,La firma de hipotecas alcanza niveles prepandemia y el tipo fijo gana adeptos,hipotecas,positive,neutral,positive
56843.0,"Tras los descalabros del lunes, el Ibex 35 lanza un claro mensaje de fortaleza",Ibex 35,positive,positive,positive
61384.0,La Reserva Federal estudia reducir la compra de bonos a final de año,Reserva Federal,positive,negative,negative
63891.0,La UE y AstraZeneca ponen fin a la batalla legal por los retrasos de entregas de vacunas,UE y AstraZeneca,positive,positive,neutral
67240.0,Mirakl capta 472 millones para expandir el negocio de los 'marketplace',Mirakl,positive,positive,neutral
68882.0,El regulador financiero de Suiza aprueba el primer fondo de inversión en criptoactivos,regulador financiero de Suiza,positive,positive,neutral
69310.0,"Argelia garantiza a España ""la continuidad del suministro"" de gas",Argelia,positive,positive,positive
75947.0,Las 'Big Tech' crecen un 26% con el impulso de Microsoft y Google,Big Tech',positive,positive,neutral
79260.0,Igualada reinventa su industria de la moda: tricot para el ‘fast fashion’ y piel para el lujo,Igualada,positive,positive,positive
86031.0,La Caixa invierte 150 millones en un proyecto urbanístico en Andorra,La Caixa,positive,positive,positive
95597.0,"El agua, elemento imprescindible para el desarrollo económico",El agua,positive,positive,positive
98690.0,"La AIReF asegura que el PIB creció un 0,75% en el segundo trimestre y repuntará un 0,8% en el tercero",AIReF,positive,positive,positive
98822.0,El sector servicios crece al ritmo más rápido desde noviembre,sector servicios,positive,positive,positive
117963.0,"Vemedia: ""Queremos hacer compras en España""",Vemedia,positive,positive,positive
122988.0,El verano creó 5.000 empleos más en los mayores destinos,empleos,positive,positive,positive
123807.0,La Societat Econòmica d'Amics del País pide diálogo y rechaza la desobediencia,Societat Econòmica d'Amics del País,positive,positive,positive
132436.0,"Gaia apuesta por alianzas, centros de innovación y oferta especializada",Gaia,positive,positive,positive
136008.0,"China lidera una nueva energía nuclear, limpia y barata, basada en el torio",China,positive,positive,positive
137541.0,Wall Street vuelve a tirar del carro,Wall Street,positive,positive,positive
138931.0,"El PIB francés crece un 0,3% en el primer trimestre",PIB,positive,positive,positive
143852.0,Un documental chino muestra que hay vida después de la quiebra de una empresa,documental chino,positive,positive,positive
145878.0,"España, el país más barato de la eurozona para comprar ropa",España,positive,positive,positive
148820.0,IBM presenta un procesador cuántico cuya capacidad de cálculo es imposible de simular con un ordenador clásico,IBM,positive,positive,neutral
154964.0,La producción industrial modera su avance en julio con un alza del 2%,producción industrial,negative,negative,negative
156202.0,Los Técnicos de Hacienda recomiendan aprobar por decreto ley la intervención de cuentas de Cataluña,Técnicos de Hacienda,positive,negative,negative
167271.0,"Santisteve confía en la ""buena voluntad"" del PSOE para llegar a un acuerdo en el presupuesto de 2018",Santisteve,positive,positive,positive
167324.0,Correos abre su Departamento de Envíos Extraordinarios por Navidad,Correos,positive,positive,positive
168485.0,"Roberto Scholtes: ""La Bolsa europea puede subir hasta un 12% este año""",Bolsa europea,positive,positive,positive
170640.0,El recibo de la luz bajaría un 55% en 2050 si se cumpliera la reducción de emisiones,recibo de la luz,positive,positive,positive
171440.0,"Reino Unido mantendrá intacta la ""estructura legal"" de la UE durante la transición del Brexit",Reino Unido,positive,negative,negative
172769.0,"La Junta valora que el aumento de la producción industrial refleja la ""intensa recuperación del sector""",La Junta,positive,positive,positive
223765.0,Las bolsas suben aupadas por el crudo y pese al FMI,bolsa,positive,positive,positive
227194.0,De Guindos afirma que es compatible bajar el IRPF y reducir el déficit,De Guindos,positive,negative,negative
228977.0,"El Ibex recupera un 2,48% de la sangría 'post-Brexit'",Ibex,negative,positive,positive
253405.0,El Ibex 35 lidera Europa y se asienta sobre los 9.800 puntos,Ibex 35,positive,positive,positive
258058.0,Calviño calcula un crecimiento superior al 10% en el tercer trimestre,Calviño,positive,positive,positive
260775.0,"Bajas comisiones, factor esencial al elegir banco",Bajas comisiones,negative,positive,positive
285692.0,"Josep Prats: ""2018 será el año de los bancos""",bancos,positive,positive,negative
289248.0,Los sueldos inician su recuperación en Euskadi tras cuatro años de bajadas,sueldos,positive,positive,positive
294151.0,La Eurocámara exige la mejora de las condiciones laborales en el sector de la aviación,Eurocámara,positive,positive,positive
308696.0,"La inflación de la eurozona se queda en diciembre en el 1,6%",inflación,positive,positive,positive
316772.0,"Irene Lozano: ""España puede ocupar el espacio que deja Reino Unido en la UE""",España,positive,positive,positive
330857.0,"El BdE aconseja evitar presupuestos expansivos y señala que el PIB crecerá otro 0,7% en el segundo trimestre",BdE,positive,positive,positive
337091.0,"Los expertos prevén un crecimiento del 2,2%, igual que el Gobierno",Los expertos,positive,positive,positive
342991.0,"Bolinches: «Mientras el Ibex aguante los 9.750, sigue en la senda del 10.000»",Ibex,positive,positive,positive
349434.0,China expresa su apoyo a Turquía ante crisis monetaria y tensiones con EEUU,China,negative,negative,negative
354288.0,La deuda de las familias se reduce en 6.800 millones de euros en julio,deuda de las familias,positive,positive,positive
360118.0,La AIReF cree que España podría rebajar el déficit al «3% o inferior»,AIReF,positive,positive,positive
364592.0,"El Ibex-35 sube un 1,04% con todos sus valores en verde",Ibex-35,positive,positive,positive
368719.0,"Rajoy cifra en el 3,2% el crecimiento de España durante 2015",Rajoy,positive,positive,positive
376234.0,China acerca posturas con EE UU y retira los aranceles a la soja y el cerdo,China,negative,positive,positive
385652.0,"El Ibex sube un 1,8% en la semana y se queda a las puertas de los 9.300 puntos",Ibex,positive,positive,positive
410253.0,La necesidad de un 'rescate' europeo para aliviar el peso sobre el déficit y la deuda,rescate,positive,positive,positive
420880.0,Bélgica levanta el veto al acuerdo comercial con Canadá,Bélgica,positive,positive,positive
428971.0,Iberdrola construirá en Navarra un complejo eólico de 111 megavatios,Iberdrola,positive,positive,positive
434969.0,La Guardia Civil lanza una operación contra el fraude en el IVA de hidrocarburos y metales preciosos,Guardia Civil,positive,positive,positive
439982.0,"Portugal versiona las ""socimi"" para frenar la crisis de la vivienda",Portugal,positive,positive,positive
